,Fitness,HD,Variants
6086,0.0,3.0,FDKC
6087,0.0,3.0,FDKE
6088,0.0,3.0,FDKF
6089,0.0,3.0,FDKG
6090,0.0,3.0,FDKH
6091,0.0,3.0,FDKI
6092,0.0,3.0,FDKK
6093,0.00517,3.0,FDKL
6094,0.0,3.0,FDKM
6095,0.0,3.0,FDKN
6096,0.0,3.0,FDKP
6097,0.0211,3.0,FDKQ
6098,0.0,3.0,FDKR
6099,0.0,3.0,FDKS
6100,0.0166,3.0,FDKT
6101,0.0274,3.0,FDKW
6102,0.0137,3.0,FDKY
6103,1.271929905,3.0,FDLA
6104,1.041516672,3.0,FDLC
6105,0.0,3.0,FDLE
6106,0.0128,3.0,FDLF
6107,2.577317722,3.0,FDLG
6108,0.00175,3.0,FDLH
6109,0.011,3.0,FDLI
6110,0.00677,3.0,FDLK
6111,0.009309999999999999,3.0,FDLL
6112,0.0256,3.0,FDLM
6113,0.00292,3.0,FDLN
6114,0.00551,3.0,FDLP
6115,0.0,3.0,FDLQ
6116,0.00554,3.0,FDLR
6117,0.0603,3.0,FDLS
6118,1.156615598,3.0,FDLT
6119,0.0142,3.0,FDLW
6120,0.0087,3.0,FDLY
6121,1.1619991379999999,3.0,FDMA
6122,0.205562501,3.0,FDMC
6123,0.00945,3.0,FDME
6124,0.0274,3.0,FDMF
6125,0.906583338,3.0,FDMG
6126,0.0,3.0,FDMH
6127,0.0508,3.0,FDMI
6128,0.0,3.0,FDMK
6129,0.00256,3.0,FDML
6130,0.0457,3.0,FDMM
6131,0.0177,3.0,FDMN
6132,0.0066,3.0,FDMP
6133,0.0,3.0,FDMQ
6134,0.0066,3.0,FDMR
6135,0.0676,3.0,FDMS
6136,0.142245781,3.0,FDMT
6137,0.0,3.0,FDMW
6138,0.0,3.0,FDMY
6139,0.0282,3.0,FDNA
6140,0.0,3.0,FDNC
6141,0.0,3.0,FDNE
6142,0.0,3.0,FDNF
6143,0.0,3.0,FDNG
6144,0.0189,3.0,FDNH
6145,0.0,3.0,FDNI
6146,0.0,3.0,FDNK
6147,0.0117,3.0,FDNL
6148,0.0125,3.0,FDNM
6149,0.0,3.0,FDNN
6150,0.00361,3.0,FDNP
6151,0.0144,3.0,FDNQ
6152,0.0,3.0,FDNR
6153,0.0,3.0,FDNS
6154,0.006679999999999999,3.0,FDNT
6155,0.0161,3.0,FDNW
6156,0.00831,3.0,FDNY
6157,0.00216,3.0,FDPA
6158,0.00517,3.0,FDPC
6159,0.0,3.0,FDPE
6160,0.0,3.0,FDPF
6161,0.0030800000000000003,3.0,FDPG
6162,0.0,3.0,FDPH
6163,0.0,3.0,FDPI
6164,0.00449,3.0,FDPK
6165,0.0,3.0,FDPL
6166,0.0,3.0,FDPM
6167,0.00449,3.0,FDPN
6168,0.0016300000000000002,3.0,FDPP
6169,0.0,3.0,FDPQ
6170,0.0,3.0,FDPR
6171,0.00812,3.0,FDPS
6172,0.00172,3.0,FDPT
6173,0.00571,3.0,FDPW
6174,0.006370000000000001,3.0,FDPY
6175,0.0,3.0,FDQA
6176,0.0144,3.0,FDQC
6177,0.0,3.0,FDQE
6178,0.0,3.0,FDQF
6179,0.0,3.0,FDQG
6180,0.0,3.0,FDQH
6181,0.0,3.0,FDQI
6182,0.0,3.0,FDQK
6183,0.0,3.0,FDQL
6184,0.0,3.0,FDQM
6185,0.0,3.0,FDQN
6186,0.0,3.0,FDQP
6187,0.0,3.0,FDQQ
6188,0.0,3.0,FDQR
6189,0.0,3.0,FDQS
6190,0.006529999999999999,3.0,FDQT
6191,0.0,3.0,FDQW
6192,0.0,3.0,FDQY
6193,0.0136,3.0,FDRA
6194,0.0,3.0,FDRC
6195,0.0,3.0,FDRE
6196,0.0,3.0,FDRF
6197,0.00228,3.0,FDRG
6198,0.0,3.0,FDRH
6199,0.00381,3.0,FDRI
6200,0.00527,3.0,FDRK
6201,0.00479,3.0,FDRL
6202,0.00409,3.0,FDRM
6203,0.00365,3.0,FDRN
6204,0.00662,3.0,FDRP
6205,0.0,3.0,FDRQ
6206,0.00848,3.0,FDRR
6207,0.0024100000000000002,3.0,FDRS
6208,0.00495,3.0,FDRT
6209,0.007509999999999999,3.0,FDRW
6210,0.00322,3.0,FDRY
6211,0.23726617,3.0,FDSA
6212,0.0311,3.0,FDSC
6213,0.0077599999999999995,3.0,FDSE
6214,0.00271,3.0,FDSF
6215,0.0105,3.0,FDSG
6216,0.00365,3.0,FDSH
6217,0.00305,3.0,FDSI
6218,0.00351,3.0,FDSK
6219,0.00244,3.0,FDSL
6220,0.007209999999999999,3.0,FDSM
6221,0.00271,3.0,FDSN
6222,0.0008230000000000001,3.0,FDSP
6223,0.00435,3.0,FDSQ
6224,0.001,3.0,FDSR
6225,0.00642,3.0,FDSS
6226,0.0037,3.0,FDST
6227,0.0,3.0,FDSW
6228,0.0,3.0,FDSY
6229,0.007209999999999999,3.0,FDTA
6230,0.0114,3.0,FDTC
6231,0.0,3.0,FDTE
6232,0.0,3.0,FDTF
6233,0.00409,3.0,FDTG
6234,0.0,3.0,FDTH
6235,0.0,3.0,FDTI
6236,0.0,3.0,FDTK
6237,0.00365,3.0,FDTL
6238,0.0,3.0,FDTM
6239,0.0,3.0,FDTN
6240,0.00227,3.0,FDTP
6241,0.0,3.0,FDTQ
6242,0.00298,3.0,FDTR
6243,0.007409999999999999,3.0,FDTS
6244,0.00658,3.0,FDTT
6245,0.0,3.0,FDTW
6246,0.007209999999999999,3.0,FDTY
6247,0.0141,3.0,FDVA
6248,0.0146,3.0,FDVC
6249,0.0,3.0,FDVE
6250,0.0,3.0,FDVF
6251,0.0473,3.0,FDVG
6252,0.00921,3.0,FDVH
6253,0.00645,3.0,FDVI
6254,0.0032600000000000003,3.0,FDVK
6255,0.00373,3.0,FDVL
6256,0.0,3.0,FDVM
6257,0.00527,3.0,FDVN
6258,0.0,3.0,FDVP
6259,0.00221,3.0,FDVQ
6260,0.005529999999999999,3.0,FDVR
6261,0.0037799999999999995,3.0,FDVS
6262,0.005229999999999999,3.0,FDVT
6263,0.0,3.0,FDVW
6264,0.00298,3.0,FDVY
6265,0.00703,3.0,FDWA
6266,0.00945,3.0,FDWC
6267,0.0,3.0,FDWE
6268,0.0,3.0,FDWF
6269,0.006529999999999999,3.0,FDWG
6270,0.006370000000000001,3.0,FDWH
6271,0.007209999999999999,3.0,FDWI
6272,0.0,3.0,FDWK
6273,0.0061600000000000005,3.0,FDWL
6274,0.0322,3.0,FDWM
6275,0.0102,3.0,FDWN
6276,0.006940000000000001,3.0,FDWP
6277,0.0,3.0,FDWQ
6278,0.00351,3.0,FDWR
6279,0.0104,3.0,FDWS
6280,0.0196,3.0,FDWT
6281,0.0,3.0,FDWW
6282,0.0822,3.0,FDWY
6283,0.0677,3.0,FDYA
6284,0.0,3.0,FDYC
6285,0.0,3.0,FDYE
6286,0.0,3.0,FDYF
6287,0.355062502,3.0,FDYG
6288,0.0,3.0,FDYH
6289,0.00884,3.0,FDYI
6290,0.0,3.0,FDYK
6291,0.0,3.0,FDYL
6292,0.0,3.0,FDYM
6293,0.0,3.0,FDYN
6294,0.00602,3.0,FDYP
6295,0.0,3.0,FDYQ
6296,0.0,3.0,FDYR
6297,0.0034700000000000004,3.0,FDYS
6298,0.0469,3.0,FDYT
6299,0.0,3.0,FDYW
6300,0.0,3.0,FDYY
6301,0.0548,3.0,FEAV
6302,0.0609,3.0,FECV
6303,0.0119,3.0,FEDV
6304,0.0,3.0,FEEV
6305,0.572000003,3.0,FEFV
6306,1.0043053579999999,3.0,FEGA
6307,0.7582972259999999,3.0,FEGC
6308,0.0,3.0,FEGE
6309,0.127480621,3.0,FEGF
6310,0.23191666800000002,3.0,FEGG
6311,0.0,3.0,FEGH
6312,0.0444,3.0,FEGI
6313,0.0,3.0,FEGK
6314,0.128142858,3.0,FEGL
6315,0.41404078200000005,3.0,FEGM
6316,0.109633334,3.0,FEGN
6317,0.0302,3.0,FEGP
6318,0.0,3.0,FEGQ
6319,0.0,3.0,FEGR
6320,1.110136097,3.0,FEGS
6321,0.734962318,3.0,FEGT
6322,0.0274,3.0,FEGW
6323,0.0215,3.0,FEGY
6324,0.00685,3.0,FEHV
6325,0.0,3.0,FEIV
6326,0.0,3.0,FEKV
6327,0.0989,3.0,FELV
6328,0.0152,3.0,FEMV
6329,0.0,3.0,FENV
6330,0.0,3.0,FEPV
6331,0.0,3.0,FEQV
6332,0.00703,3.0,FERV
6333,0.00435,3.0,FESV
6334,0.0,3.0,FETV
6335,0.00715,3.0,FEVV
6336,0.0157,3.0,FEWV
6337,0.00783,3.0,FEYV
6338,0.41024086200000004,3.0,FFAV
6339,0.284234569,3.0,FFCV
6340,0.00283,3.0,FFDV
6341,0.00503,3.0,FFEV
6342,0.584132356,3.0,FFFV
6343,4.422675399,3.0,FFGA
6344,4.366147524,3.0,FFGC
6345,0.0189,3.0,FFGE
6346,1.8458408469999998,3.0,FFGF
6347,1.591758421,3.0,FFGG
6348,0.23284955899999998,3.0,FFGH
6349,0.649679016,3.0,FFGI
6350,0.0028699999999999997,3.0,FFGK
6351,1.765987365,3.0,FFGL
6352,2.102462037,3.0,FFGM
6353,4.503279054,3.0,FFGN
6354,0.45155655,3.0,FFGP
6355,0.159066221,3.0,FFGQ
6356,0.0146,3.0,FFGR
6357,4.319824428,3.0,FFGS
6358,3.559758892,3.0,FFGT
6359,1.4984149830000002,3.0,FFGW
6360,0.238913349,3.0,FFGY
6361,0.00247,3.0,FFHV
6362,0.00227,3.0,FFIV
6363,0.00731,3.0,FFKV
6364,0.166936286,3.0,FFLV
6365,0.0762,3.0,FFMV
6366,0.0027300000000000002,3.0,FFNV
6367,0.00216,3.0,FFPV
6368,0.0055899999999999995,3.0,FFQV
6369,0.0035,3.0,FFRV
6370,0.007890000000000001,3.0,FFSV
6371,0.0035399999999999997,3.0,FFTV
6372,0.0326,3.0,FFVV
6373,0.0623,3.0,FFWV
6374,0.0175,3.0,FFYV
6375,0.042,3.0,FGAV
6376,0.0757,3.0,FGCV
6377,0.0379,3.0,FGDV
6378,0.0777,3.0,FGEV
6379,0.0176,3.0,FGFV
6380,0.945469025,3.0,FGGA
6381,0.778645838,3.0,FGGC
6382,0.00602,3.0,FGGE
6383,0.138398516,3.0,FGGF
6384,0.21030293600000002,3.0,FGGG
6385,0.00647,3.0,FGGH
6386,0.0532,3.0,FGGI
6387,0.0,3.0,FGGK
6388,0.167637016,3.0,FGGL
6389,0.40943313,3.0,FGGM
6390,0.155943966,3.0,FGGN
6391,0.00665,3.0,FGGP
6392,0.0021100000000000003,3.0,FGGQ
6393,0.0,3.0,FGGR
6394,0.867283527,3.0,FGGS
6395,0.355655756,3.0,FGGT
6396,0.0237,3.0,FGGW
6397,0.00461,3.0,FGGY
6398,0.0174,3.0,FGHV
6399,0.00481,3.0,FGIV
6400,0.0,3.0,FGKV
6401,0.0042,3.0,FGLV
6402,0.00899,3.0,FGMV
6403,0.0243,3.0,FGNV
6404,0.0225,3.0,FGPV
6405,0.0831,3.0,FGQV
6406,0.012,3.0,FGRV
6407,0.0833,3.0,FGSV
6408,0.0258,3.0,FGTV
6409,0.0212,3.0,FGVV
6410,0.00596,3.0,FGWV
6411,0.00286,3.0,FGYV
6412,0.285120248,3.0,FHAV
6413,0.391547621,3.0,FHCV
6414,0.0,3.0,FHDV
6415,0.00997,3.0,FHEV
6416,1.362803248,3.0,FHFV
6417,4.147720788,3.0,FHGA
6418,3.978361133,3.0,FHGC
6419,0.0135,3.0,FHGE
6420,1.290197161,3.0,FHGF
6421,2.192666678,3.0,FHGG
6422,0.142523334,3.0,FHGH
6423,0.455462012,3.0,FHGI
6424,0.0,3.0,FHGK
6425,1.2342591459999999,3.0,FHGL
6426,2.342166679,3.0,FHGM
6427,2.855034738,3.0,FHGN
6428,0.411734076,3.0,FHGP
6429,0.0788,3.0,FHGQ
6430,0.0037700000000000003,3.0,FHGR
6431,3.74037502,3.0,FHGS
6432,3.671846581,3.0,FHGT
6433,0.861404767,3.0,FHGW
6434,0.332062502,3.0,FHGY
6435,0.0,3.0,FHHV
6436,0.0050799999999999994,3.0,FHIV
6437,0.00979,3.0,FHKV
6438,0.453916669,3.0,FHLV
6439,0.133337839,3.0,FHMV
6440,0.0,3.0,FHNV
6441,0.0,3.0,FHPV
6442,0.0,3.0,FHQV
6443,0.0,3.0,FHRV
6444,0.0175,3.0,FHSV
6445,0.00967,3.0,FHTV
6446,0.0576,3.0,FHVV
6447,0.143366667,3.0,FHWV
6448,0.0598,3.0,FHYV
6449,0.129738506,3.0,FIAV
6450,0.787989588,3.0,FICV
6451,0.0047799999999999995,3.0,FIDV
6452,0.0,3.0,FIEV
6453,2.793231633,3.0,FIFV
6454,3.177911374,3.0,FIGA
6455,1.76126924,3.0,FIGC
6456,0.0056700000000000006,3.0,FIGE
6457,0.715662041,3.0,FIGF
6458,1.338035521,3.0,FIGG
6459,0.0688,3.0,FIGH
6460,0.224093293,3.0,FIGI
6461,0.00358,3.0,FIGK
6462,0.636620837,3.0,FIGL
6463,1.2698038040000001,3.0,FIGM
6464,1.018023815,3.0,FIGN
6465,0.541111059,3.0,FIGP
6466,0.0707,3.0,FIGQ
6467,0.00498,3.0,FIGR
6468,3.09586092,3.0,FIGS
6469,2.97878517,3.0,FIGT
6470,0.434679039,3.0,FIGW
6471,0.220878923,3.0,FIGY
6472,0.00415,3.0,FIHV
6473,0.0036799999999999997,3.0,FIIV
6474,0.0,3.0,FIKV
6475,1.4087500080000002,3.0,FILV
6476,0.162509588,3.0,FIMV
6477,0.00227,3.0,FINV
6478,0.00305,3.0,FIPV
6479,0.0141,3.0,FIQV
6480,0.00589,3.0,FIRV
6481,0.00817,3.0,FISV
6482,0.00435,3.0,FITV
6483,0.0504,3.0,FIVV
6484,0.44454979899999997,3.0,FIWV
6485,0.217454547,3.0,FIYV
6486,0.0474,3.0,FKAV
6487,0.30199923,3.0,FKCV
6488,0.00446,3.0,FKDV
6489,0.0,3.0,FKEV
6490,1.3159404829999999,3.0,FKFV
6491,2.8141909469999997,3.0,FKGA
6492,1.222460184,3.0,FKGC
6493,0.00232,3.0,FKGE
6494,0.44718859899999996,3.0,FKGF
6495,0.957679417,3.0,FKGG
6496,0.024,3.0,FKGH
6497,0.124583334,3.0,FKGI
6498,0.0,3.0,FKGK
6499,0.510590729,3.0,FKGL
6500,1.000033789,3.0,FKGM
6501,0.421666669,3.0,FKGN
6502,0.162273166,3.0,FKGP
6503,0.0158,3.0,FKGQ
6504,0.0034700000000000004,3.0,FKGR
6505,2.976123349,3.0,FKGS
6506,2.001019719,3.0,FKGT
6507,0.133435308,3.0,FKGW
6508,0.0803,3.0,FKGY
6509,0.0,3.0,FKHV
6510,0.00247,3.0,FKIV
6511,0.0,3.0,FKKV
6512,0.5818464010000001,3.0,FKLV
6513,0.0439,3.0,FKMV
6514,0.0,3.0,FKNV
6515,0.0,3.0,FKPV
6516,0.006529999999999999,3.0,FKQV
6517,0.00313,3.0,FKRV
6518,0.0043,3.0,FKSV
6519,0.0047,3.0,FKTV
6520,0.0135,3.0,FKVV
6521,0.120211989,3.0,FKWV
6522,0.0267,3.0,FKYV
6523,0.0344,3.0,FLAV
6524,0.137403255,3.0,FLCV
6525,0.0017699999999999999,3.0,FLDV
6526,0.0,3.0,FLEV
6527,0.630483644,3.0,FLFV
6528,1.5473565480000002,3.0,FLGA
6529,0.827881854,3.0,FLGC
6530,0.00402,3.0,FLGE
6531,0.209593138,3.0,FLGF
6532,0.34603540899999996,3.0,FLGG
6533,0.0125,3.0,FLGH
6534,0.0476,3.0,FLGI
6535,0.0013599999999999999,3.0,FLGK
6536,0.257296319,3.0,FLGL
6537,0.5102549160000001,3.0,FLGM
6538,0.216469899,3.0,FLGN
6539,0.0495,3.0,FLGP
6540,0.0159,3.0,FLGQ
6541,0.0047799999999999995,3.0,FLGR
6542,1.440974496,3.0,FLGS
6543,1.263239484,3.0,FLGT
6544,0.0988,3.0,FLGW
6545,0.0191,3.0,FLGY
6546,0.0051,3.0,FLHV
6547,0.00297,3.0,FLIV
6548,0.0,3.0,FLKV
6549,0.201761821,3.0,FLLV
6550,0.0228,3.0,FLMV
6551,0.00236,3.0,FLNV
6552,0.00299,3.0,FLPV
6553,0.0029,3.0,FLQV
6554,0.00107,3.0,FLRV
6555,0.00445,3.0,FLSV
6556,0.00243,3.0,FLTV
6557,0.00941,3.0,FLVV
6558,0.0359,3.0,FLWV
6559,0.021,3.0,FLYV
6560,0.0305,3.0,FMAV
6561,0.118522523,3.0,FMCV
6562,0.0,3.0,FMDV
6563,0.0030800000000000003,3.0,FMEV
6564,0.6636893979999999,3.0,FMFV
6565,1.9799710940000002,3.0,FMGA
6566,1.332511532,3.0,FMGC
6567,0.00196,3.0,FMGE
6568,0.299778647,3.0,FMGF
6569,0.6465019120000001,3.0,FMGG
6570,0.0188,3.0,FMGH
6571,0.0695,3.0,FMGI
6572,0.0,3.0,FMGK
6573,0.335445275,3.0,FMGL
6574,0.7200494390000001,3.0,FMGM
6575,0.254028457,3.0,FMGN
6576,0.0696,3.0,FMGP
6577,0.0151,3.0,FMGQ
6578,0.000917,3.0,FMGR
6579,1.747474821,3.0,FMGS
6580,1.299048714,3.0,FMGT
6581,0.0991,3.0,FMGW
6582,0.0257,3.0,FMGY
6583,0.0,3.0,FMHV
6584,0.0,3.0,FMIV
6585,0.00473,3.0,FMKV
6586,0.204903647,3.0,FMLV
6587,0.00656,3.0,FMMV
6588,0.0037,3.0,FMNV
6589,0.0013800000000000002,3.0,FMPV
6590,0.0114,3.0,FMQV
6591,0.006679999999999999,3.0,FMRV
6592,0.00361,3.0,FMSV
6593,0.00562,3.0,FMTV
6594,0.00373,3.0,FMVV
6595,0.0361,3.0,FMWV
6596,0.0186,3.0,FMYV
6597,0.0959,3.0,FNAV
6598,0.23595000100000002,3.0,FNCV
6599,0.0018899999999999998,3.0,FNDV
6600,0.0,3.0,FNEV
6601,0.964562505,3.0,FNFV
6602,3.2615388739999998,3.0,FNGA
6603,1.436861119,3.0,FNGC
6604,0.009909999999999999,3.0,FNGE
6605,0.601698571,3.0,FNGF
6606,1.239578539,3.0,FNGG
6607,0.0219,3.0,FNGH
6608,0.106096775,3.0,FNGI
6609,0.00575,3.0,FNGK
6610,0.553708796,3.0,FNGL
6611,1.0981016190000001,3.0,FNGM
6612,0.56742658,3.0,FNGN
6613,0.160917662,3.0,FNGP
6614,0.018,3.0,FNGQ
6615,0.00698,3.0,FNGR
6616,3.148758934,3.0,FNGS
6617,2.7168101080000002,3.0,FNGT
6618,0.263120001,3.0,FNGW
6619,0.0994,3.0,FNGY
6620,0.0033799999999999998,3.0,FNHV
6621,0.0018899999999999998,3.0,FNIV
6622,0.00583,3.0,FNKV
6623,0.307663081,3.0,FNLV
6624,0.0437,3.0,FNMV
6625,0.00179,3.0,FNNV
6626,0.00707,3.0,FNPV
6627,0.00457,3.0,FNQV
6628,0.0012699999999999999,3.0,FNRV
6629,0.00434,3.0,FNSV
6630,0.0015400000000000001,3.0,FNTV
6631,0.0205,3.0,FNVV
6632,0.0993,3.0,FNWV
6633,0.0457,3.0,FNYV
6634,0.009609999999999999,3.0,FPAV
6635,0.0045899999999999995,3.0,FPCV
6636,0.00301,3.0,FPDV
6637,0.0015400000000000001,3.0,FPEV
6638,0.00626,3.0,FPFV
6639,1.62697719,3.0,FPGA
6640,0.34118257399999996,3.0,FPGC
6641,0.0,3.0,FPGE
6642,0.0102,3.0,FPGF
6643,0.0574,3.0,FPGG
6644,0.00379,3.0,FPGH
6645,0.0174,3.0,FPGI
6646,0.00361,3.0,FPGK
6647,0.0101,3.0,FPGL
6648,0.0183,3.0,FPGM
6649,0.11354881,3.0,FPGN
6650,0.00253,3.0,FPGP
6651,0.00223,3.0,FPGQ
6652,0.0052,3.0,FPGR
6653,0.34987153,3.0,FPGS
6654,0.332639105,3.0,FPGT
6655,0.00557,3.0,FPGW
6656,0.0078,3.0,FPGY
6657,0.0,3.0,FPHV
6658,0.0010400000000000001,3.0,FPIV
6659,0.00589,3.0,FPKV
6660,0.005,3.0,FPLV
6661,0.0,3.0,FPMV
6662,0.0,3.0,FPNV
6663,0.000745,3.0,FPPV
6664,0.0,3.0,FPQV
6665,0.0013599999999999999,3.0,FPRV
6666,0.00247,3.0,FPSV
6667,0.00119,3.0,FPTV
6668,0.00255,3.0,FPVV
6669,0.0,3.0,FPWV
6670,0.00442,3.0,FPYV
6671,0.0457,3.0,FQAV
6672,0.225715687,3.0,FQCV
6673,0.0,3.0,FQDV
6674,0.0,3.0,FQEV
6675,1.079552727,3.0,FQFV
6676,1.764603942,3.0,FQGA
6677,1.1019268770000001,3.0,FQGC
6678,0.0,3.0,FQGE
6679,0.263740567,3.0,FQGF
6680,0.605868424,3.0,FQGG
6681,0.0,3.0,FQGH
6682,0.109633334,3.0,FQGI
6683,0.0,3.0,FQGK
6684,0.296165878,3.0,FQGL
6685,0.647303195,3.0,FQGM
6686,0.262166668,3.0,FQGN
6687,0.0987,3.0,FQGP
6688,0.0131,3.0,FQGQ
6689,0.00206,3.0,FQGR
6690,1.8530416769999998,3.0,FQGS
6691,1.330236918,3.0,FQGT
6692,0.194743422,3.0,FQGW
6693,0.0519,3.0,FQGY
6694,0.0,3.0,FQHV
6695,0.0,3.0,FQIV
6696,0.0,3.0,FQKV
6697,0.294602943,3.0,FQLV
6698,0.0738,3.0,FQMV
6699,0.0,3.0,FQNV
6700,0.0,3.0,FQPV
6701,0.0,3.0,FQQV
6702,0.0,3.0,FQRV
6703,0.007409999999999999,3.0,FQSV
6704,0.0,3.0,FQTV
6705,0.004520000000000001,3.0,FQVV
6706,0.10835852800000001,3.0,FQWV
6707,0.0457,3.0,FQYV
6708,0.0852,3.0,FRAV
6709,0.408983726,3.0,FRCV
6710,0.0,3.0,FRDV
6711,0.00449,3.0,FREV
6712,2.169023707,3.0,FRFV
6713,3.629047439,3.0,FRGA
6714,2.045083344,3.0,FRGC
6715,0.00894,3.0,FRGE
6716,0.7120366,3.0,FRGF
6717,1.228010386,3.0,FRGG
6718,0.0508,3.0,FRGH
6719,0.189248017,3.0,FRGI
6720,0.0092,3.0,FRGK
6721,0.759670283,3.0,FRGL
6722,1.61547942,3.0,FRGM
6723,0.640762391,3.0,FRGN
6724,0.319948086,3.0,FRGP
6725,0.0246,3.0,FRGQ
6726,0.0063,3.0,FRGR
6727,3.198037863,3.0,FRGS
6728,2.9568327969999997,3.0,FRGT
6729,0.2145784,3.0,FRGW
6730,0.11714852199999999,3.0,FRGY
6731,0.00485,3.0,FRHV
6732,0.00164,3.0,FRIV
6733,0.00465,3.0,FRKV
6734,0.946555457,3.0,FRLV
6735,0.107675596,3.0,FRMV
6736,0.00891,3.0,FRNV
6737,0.0,3.0,FRPV
6738,0.00322,3.0,FRQV
6739,0.00517,3.0,FRRV
6740,0.009,3.0,FRSV
6741,0.00124,3.0,FRTV
6742,0.025,3.0,FRVV
6743,0.395002453,3.0,FRWV
6744,0.11595833400000001,3.0,FRYV
6745,0.0763,3.0,FSAV
6746,0.209441039,3.0,FSCV
6747,0.00293,3.0,FSDV
6748,0.00186,3.0,FSEV
6749,1.7448005640000002,3.0,FSFV
6750,3.516646303,3.0,FSGA
6751,2.051746473,3.0,FSGC
6752,0.00867,3.0,FSGE
6753,0.623120071,3.0,FSGF
6754,1.473600988,3.0,FSGG
6755,0.0169,3.0,FSGH
6756,0.17707102,3.0,FSGI
6757,0.0102,3.0,FSGK
6758,0.551263656,3.0,FSGL
6759,1.401948385,3.0,FSGM
6760,0.813493348,3.0,FSGN
6761,0.13290084,3.0,FSGP
6762,0.0136,3.0,FSGQ
6763,0.00722,3.0,FSGR
6764,3.3580234489999996,3.0,FSGS
6765,2.939449432,3.0,FSGT
6766,0.267768051,3.0,FSGW
6767,0.127182555,3.0,FSGY
6768,0.0,3.0,FSHV
6769,0.00323,3.0,FSIV
6770,0.00315,3.0,FSKV
6771,0.264446087,3.0,FSLV
6772,0.0366,3.0,FSMV
6773,0.00266,3.0,FSNV
6774,0.000627,3.0,FSPV
6775,0.0,3.0,FSQV
6776,0.00135,3.0,FSRV
6777,0.005,3.0,FSSV
6778,0.0,3.0,FSTV
6779,0.00826,3.0,FSVV
6780,0.17773889,3.0,FSWV
6781,0.0839,3.0,FSYV
6782,0.0362,3.0,FTAV
6783,0.11420139,3.0,FTCV
6784,0.0,3.0,FTDV
6785,0.00322,3.0,FTEV
6786,0.668763337,3.0,FTFV
6787,2.0536388999999997,3.0,FTGA
6788,1.048114975,3.0,FTGC
6789,0.00583,3.0,FTGE
6790,0.41231666899999997,3.0,FTGF
6791,0.469637175,3.0,FTGG
6792,0.0181,3.0,FTGH
6793,0.0647,3.0,FTGI
6794,0.00251,3.0,FTGK
6795,0.312842594,3.0,FTGL
6796,0.5056731289999999,3.0,FTGM
6797,0.577683336,3.0,FTGN
6798,0.0627,3.0,FTGP
6799,0.00412,3.0,FTGQ
6800,0.00547,3.0,FTGR
6801,2.135197592,3.0,FTGS
6802,1.712642274,3.0,FTGT
6803,0.105171512,3.0,FTGW
6804,0.0321,3.0,FTGY
6805,0.0,3.0,FTHV
6806,0.00381,3.0,FTIV
6807,0.00435,3.0,FTKV
6808,0.093,3.0,FTLV
6809,0.006940000000000001,3.0,FTMV
6810,0.00418,3.0,FTNV
6811,0.00315,3.0,FTPV
6812,0.0,3.0,FTQV
6813,0.00446,3.0,FTRV
6814,0.0057,3.0,FTSV
6815,0.0,3.0,FTTV
6816,0.00533,3.0,FTVV
6817,0.0542,3.0,FTWV
6818,0.0394,3.0,FTYV
6819,0.129615764,3.0,FVAV
6820,0.516218305,3.0,FVCV
6821,0.00123,3.0,FVDV
6822,0.0019,3.0,FVEV
6823,2.3511337390000002,3.0,FVFV
6824,2.947024481,3.0,FVGA
6825,2.049193453,3.0,FVGC
6826,0.0168,3.0,FVGE
6827,0.626331176,3.0,FVGF
6828,1.417402389,3.0,FVGG
6829,0.0416,3.0,FVGH
6830,0.177100001,3.0,FVGI
6831,0.00778,3.0,FVGK
6832,0.717101275,3.0,FVGL
6833,1.252456758,3.0,FVGM
6834,0.998344997,3.0,FVGN
6835,0.47263802299999996,3.0,FVGP
6836,0.0436,3.0,FVGQ
6837,0.0055,3.0,FVGR
6838,3.1086675219999997,3.0,FVGS
6839,2.8606991269999997,3.0,FVGT
6840,0.278670504,3.0,FVGW
6841,0.181659885,3.0,FVGY
6842,0.00236,3.0,FVHV
6843,0.0033799999999999998,3.0,FVIV
6844,0.0,3.0,FVKV
6845,1.021214203,3.0,FVLV
6846,0.14019931,3.0,FVMV
6847,0.0,3.0,FVNV
6848,0.0047799999999999995,3.0,FVPV
6849,0.0,3.0,FVQV
6850,0.00599,3.0,FVRV
6851,0.0117,3.0,FVSV
6852,0.00386,3.0,FVTV
6853,0.045,3.0,FVVV
6854,0.299461421,3.0,FVWV
6855,0.286471282,3.0,FVYV
6856,0.251555937,3.0,FWAV
6857,0.54816667,3.0,FWCV
6858,0.0,3.0,FWDV
6859,0.0,3.0,FWEV
6860,2.683845724,3.0,FWFV
6861,4.952272858,3.0,FWGA
6862,3.440218409,3.0,FWGC
6863,0.0,3.0,FWGE
6864,4.755345859,3.0,FWGF
6865,2.695152792,3.0,FWGG
6866,0.186875001,3.0,FWGH
6867,1.0298888940000002,3.0,FWGI
6868,0.0,3.0,FWGK
6869,2.272400012,3.0,FWGL
6870,3.3575208510000003,3.0,FWGM
6871,4.721708359,3.0,FWGN
6872,0.501711867,3.0,FWGP
6873,0.147583334,3.0,FWGQ
6874,0.0127,3.0,FWGR
6875,5.380293407999999,3.0,FWGS
6876,3.6498764089999995,3.0,FWGT
6877,1.8663769940000001,3.0,FWGW
